YEAR,MO,DY,HR,WS10M,WS50M
2017,10,1,11,1.99,3.46
2017,10,1,12,1.96,3.42
2017,10,1,13,1.96,3.46
2017,10,1,14,1.95,3.53
2017,10,1,15,1.84,3.45
2017,10,1,16,1.19,3.28
2017,10,1,17,1.77,4.2
2017,10,1,18,2.08,4.76
2017,10,1,19,1.51,4.99
2017,10,1,20,1.62,5.25
2017,10,1,21,1.67,5.36
2017,10,1,22,1.64,5.25
2017,10,1,23,1.6,5.03
2017,10,2,0,1.49,4.73
2017,10,2,1,1.44,4.59
2017,10,2,2,1.44,4.54
2017,10,2,3,1.4,4.41
2017,10,2,4,1.29,4.2
2017,10,2,5,1.26,3.98
2017,10,2,6,1.28,3.52
2017,10,2,7,1.09,1.61
2017,10,2,8,0.92,1.6
2017,10,2,9,1.03,1.81
2017,10,2,10,0.74,1.24
2017,10,2,11,0.72,1.22
2017,10,2,12,0.77,1.3
2017,10,2,13,0.81,1.39
2017,10,2,14,0.86,1.49
2017,10,2,15,0.81,1.47
2017,10,2,16,0.72,1.51
2017,10,2,17,1.16,1.57
2017,10,2,18,1.26,1.67
2017,10,2,19,1.28,1.69
2017,10,2,20,1.32,1.75
2017,10,2,21,1.62,2.25
2017,10,2,22,2.11,3.26
2017,10,2,23,2.34,4.29
2017,10,3,0,1.71,4.98
2017,10,3,1,1.6,5.36
2017,10,3,2,1.54,5.2
2017,10,3,3,1.46,4.85
2017,10,3,4,1.61,4.52
2017,10,3,5,1.65,3.54
2017,10,3,6,1.56,2.83
2017,10,3,7,1.36,2.17
2017,10,3,8,1.73,3.18
2017,10,3,9,1.85,3.44
2017,10,3,10,1.83,3.33
2017,10,3,11,1.76,3.14
2017,10,3,12,1.72,3.04
2017,10,3,13,1.67,3
2017,10,3,14,1.77,3.27
2017,10,3,15,1.77,3.4
2017,10,3,16,1.16,3.38
2017,10,3,17,1.39,4.23
2017,10,3,18,1.43,4.77
2017,10,3,19,1.56,5.28
2017,10,3,20,1.54,5.3
2017,10,3,21,1.51,4.98
2017,10,3,22,1.79,4.79
2017,10,3,23,1.82,4.58
2017,10,4,0,1.84,4.48
2017,10,4,1,1.79,4.37
2017,10,4,2,1.75,4.29
2017,10,4,3,1.67,4.37
2017,10,4,4,1.66,4.37
2017,10,4,5,1.63,4.34
2017,10,4,6,1.77,4.06
2017,10,4,7,1.68,2.76
2017,10,4,8,1.83,3.3
2017,10,4,9,1.85,3.22
2017,10,4,10,1.93,3.35
2017,10,4,11,2.15,3.8
2017,10,4,12,2.38,4.31
2017,10,4,13,2.55,4.72
2017,10,4,14,2.6,4.98
2017,10,4,15,2.38,4.7
2017,10,4,16,2.07,4.91
2017,10,4,17,2.12,5.45
2017,10,4,18,2.33,5.31
2017,10,4,19,2.47,5.26
2017,10,4,20,2.38,4.98
2017,10,4,21,2.42,5.02
2017,10,4,22,2.15,4.82
2017,10,4,23,2.06,4.52
2017,10,5,0,1.96,4.41
2017,10,5,1,1.98,4.61
2017,10,5,2,2.05,4.77
2017,10,5,3,2.14,5.07
2017,10,5,4,2.15,4.96
2017,10,5,5,1.86,4.46
2017,10,5,6,1.77,4.1
2017,10,5,7,1.95,3.87
2017,10,5,8,2.23,4.13
2017,10,5,9,2.39,4.35
2017,10,5,10,2.71,4.97
2017,10,5,11,2.98,5.53
2017,10,5,12,3.12,5.88
2017,10,5,13,3.12,5.99
2017,10,5,14,2.99,5.85
2017,10,5,15,2.63,5.29
2017,10,5,16,2.27,5.15
2017,10,5,17,2.19,5.65
2017,10,5,18,1.99,5.07
2017,10,5,19,1.95,4.96
2017,10,5,20,1.91,4.75
2017,10,5,21,1.81,4.66
2017,10,5,22,1.58,4.71
2017,10,5,23,1.52,4.96
2017,10,6,0,1.49,4.96
2017,10,6,1,1.46,4.74
2017,10,6,2,1.42,4.55
2017,10,6,3,1.4,4.52
2017,10,6,4,1.46,4.82
2017,10,6,5,1.34,4.27
2017,10,6,6,1.54,4.03
2017,10,6,7,1.42,2.3
2017,10,6,8,1.68,3.09
2017,10,6,9,1.93,3.63
2017,10,6,10,2,3.83
2017,10,6,11,2.3,4.36
2017,10,6,12,2.62,4.84
2017,10,6,13,2.51,4.61
2017,10,6,14,2.26,4.24
2017,10,6,15,1.9,3.63
2017,10,6,16,1.24,2.78
2017,10,6,17,1.6,3.26
2017,10,6,18,1.92,3.37
2017,10,6,19,1.9,3.24
2017,10,6,20,1.9,3.3
2017,10,6,21,1.8,3.21
2017,10,6,22,1.7,2.88
2017,10,6,23,1.5,2.43
2017,10,7,0,1.41,2.21
2017,10,7,1,1.61,2.79
2017,10,7,2,1.34,3.7
2017,10,7,3,1.31,4.49
2017,10,7,4,1.53,4.66
2017,10,7,5,1.74,4.45
2017,10,7,6,1.63,3.64
2017,10,7,7,1.62,2.96
2017,10,7,8,1.74,3.19
2017,10,7,9,1.95,3.61
2017,10,7,10,2.15,3.95
2017,10,7,11,2.3,4.24
2017,10,7,12,2.39,4.55
2017,10,7,13,2.06,4.02
2017,10,7,14,2,3.8
2017,10,7,15,2.19,4.27
2017,10,7,16,2.11,4.84
2017,10,7,17,2.1,5.5
2017,10,7,18,2.12,5.52
2017,10,7,19,2.13,5.44
2017,10,7,20,2.04,5.22
2017,10,7,21,2.03,5.1
2017,10,7,22,2.07,5.19
2017,10,7,23,2.25,5.57
2017,10,8,0,2.51,6.04
2017,10,8,1,2.64,6.34
2017,10,8,2,2.43,5.87
2017,10,8,3,2.5,5.94
2017,10,8,4,2.6,6
2017,10,8,5,2.69,6.18
2017,10,8,6,2.91,6.45
2017,10,8,7,3.09,6.84
2017,10,8,8,3.61,7.55
2017,10,8,9,3.83,7.99
2017,10,8,10,3.85,7.66
2017,10,8,11,3.7,7.4
2017,10,8,12,3.55,7.14
2017,10,8,13,3.42,6.85
2017,10,8,14,3.38,6.84
2017,10,8,15,3.1,6.24
2017,10,8,16,2.53,5.49
2017,10,8,17,1.77,4.87
2017,10,8,18,1.31,4.47
2017,10,8,19,1.2,4.06
2017,10,8,20,1.13,3.91
2017,10,8,21,1.16,3.93
2017,10,8,22,1.15,3.85
2017,10,8,23,1.36,3.35
2017,10,9,0,1.7,2.85
2017,10,9,1,1.64,2.57
2017,10,9,2,1.53,2.3
2017,10,9,3,1.55,2.47
2017,10,9,4,1.52,2.49
2017,10,9,5,1.43,2.96
2017,10,9,6,1.14,3.73
2017,10,9,7,1.64,3.88
2017,10,9,8,1.8,3.34
2017,10,9,9,2.06,3.67
2017,10,9,10,2.57,4.7
2017,10,9,11,2.92,5.6
2017,10,9,12,3.03,5.93
2017,10,9,13,2.94,5.93
2017,10,9,14,2.86,5.97
2017,10,9,15,2.67,5.96
2017,10,9,16,2.24,5.08
2017,10,9,17,1.4,3.87
2017,10,9,18,1.62,4.97
2017,10,9,19,2.32,5.23
2017,10,9,20,2.07,4.94
2017,10,9,21,2.5,5.59
2017,10,9,22,2.55,5.46
2017,10,9,23,2.68,5.67
2017,10,10,0,2.6,5.46
2017,10,10,1,2.51,5.29
2017,10,10,2,2.35,5
2017,10,10,3,2.16,4.63
2017,10,10,4,2.13,4.6
2017,10,10,5,2.1,4.54
2017,10,10,6,2,4.28
2017,10,10,7,2.09,4
2017,10,10,8,2.33,4.28
2017,10,10,9,2.51,4.64
2017,10,10,10,2.47,4.49
2017,10,10,11,2.34,4.21
2017,10,10,12,2.41,4.36
2017,10,10,13,2.47,4.57
2017,10,10,14,2.3,4.35
2017,10,10,15,1.99,3.87
2017,10,10,16,1.21,3.58
2017,10,10,17,1.37,4.52
2017,10,10,18,1.56,5.3
2017,10,10,19,1.47,4.98
2017,10,10,20,1.43,4.85
2017,10,10,21,1.36,4.76
2017,10,10,22,1.37,4.6
2017,10,10,23,1.36,4.48
2017,10,11,0,1.25,4.07
2017,10,11,1,1.15,3.9
2017,10,11,2,0.99,3.44
2017,10,11,3,1.02,3.47
2017,10,11,4,1.13,3.87
2017,10,11,5,1.23,4.06
2017,10,11,6,1.37,3.96
2017,10,11,7,1.62,2.94
2017,10,11,8,1.93,3.38
2017,10,11,9,2.21,3.89
2017,10,11,10,2.1,3.63
2017,10,11,11,1.97,3.24
2017,10,11,12,2.11,3.35
2017,10,11,13,2.26,3.66
2017,10,11,14,2.35,3.97
2017,10,11,15,2.44,4.24
2017,10,11,16,1.95,3.67
2017,10,11,17,1.39,3.19
2017,10,11,18,1.2,3.17
2017,10,11,19,0.99,3.08
2017,10,11,20,1.11,3.15
2017,10,11,21,1.58,3.22
2017,10,11,22,1.55,2.98
2017,10,11,23,1.52,2.88
2017,10,12,0,1.31,3.02
2017,10,12,1,1.18,2.94
2017,10,12,2,1.08,3.39
2017,10,12,3,1.19,3.87
2017,10,12,4,1.2,3.9
2017,10,12,5,1.24,3.84
2017,10,12,6,1.17,3.56
2017,10,12,7,1.38,2.55
2017,10,12,8,2.04,3.85
2017,10,12,9,2.09,3.69
2017,10,12,10,1.86,3.17
2017,10,12,11,1.64,2.76
2017,10,12,12,1.49,2.48
2017,10,12,13,1.37,2.28
2017,10,12,14,1.28,2.15
2017,10,12,15,1.21,2.12
2017,10,12,16,0.94,2.41
2017,10,12,17,1.98,3.16
2017,10,12,18,2.2,3.68
2017,10,12,19,2.19,4.09
2017,10,12,20,1.84,4.41
2017,10,12,21,1.46,4.58
2017,10,12,22,1.4,4.45
2017,10,12,23,1.47,4.09
2017,10,13,0,2.04,3.81
2017,10,13,1,2.04,3.63
2017,10,13,2,2.07,3.47
2017,10,13,3,2.06,3.34
2017,10,13,4,2.15,3.62
2017,10,13,5,2.2,4.13
2017,10,13,6,1.64,4.51
2017,10,13,7,1.6,2.85
2017,10,13,8,2.26,4.37
2017,10,13,9,2.52,4.52
2017,10,13,10,2.47,4.39
2017,10,13,11,2.49,4.45
2017,10,13,12,2.56,4.63
2017,10,13,13,2.63,4.85
2017,10,13,14,2.62,4.96
2017,10,13,15,2.26,4.45
2017,10,13,16,1.6,4.6
2017,10,13,17,1.67,5.68
2017,10,13,18,1.72,5.92
2017,10,13,19,1.63,5.26
2017,10,13,20,1.52,4.89
2017,10,13,21,1.48,4.83
2017,10,13,22,1.47,4.79
2017,10,13,23,1.45,4.53
2017,10,14,0,1.35,4.13
2017,10,14,1,1.19,3.93
2017,10,14,2,1.35,4.77
2017,10,14,3,1.4,4.77
2017,10,14,4,1.38,4.62
2017,10,14,5,1.34,4.36
2017,10,14,6,1.33,4.09
2017,10,14,7,1.39,2.86
2017,10,14,8,1.75,3.41
2017,10,14,9,2.03,3.77
2017,10,14,10,1.95,3.49
2017,10,14,11,1.81,3.22
2017,10,14,12,1.65,2.92
2017,10,14,13,1.49,2.63
2017,10,14,14,1.43,2.53
2017,10,14,15,1.19,2.21
2017,10,14,16,0.82,2.02
2017,10,14,17,1.73,2.71
2017,10,14,18,1.85,2.95
2017,10,14,19,1.4,2.01
2017,10,14,20,0.7,0.89
2017,10,14,21,0.45,0.54
2017,10,14,22,0.33,0.41
2017,10,14,23,1.09,1.5
2017,10,15,0,1.56,2.36
2017,10,15,1,1.86,3.23
2017,10,15,2,1.94,3.7
2017,10,15,3,1.33,4.03
2017,10,15,4,1.33,4.15
2017,10,15,5,1.36,4.07
2017,10,15,6,1.43,3.98
2017,10,15,7,2.15,4.22
2017,10,15,8,2.93,5.64
2017,10,15,9,3.2,6.08
2017,10,15,10,3.29,6.25
2017,10,15,11,3.55,6.76
2017,10,15,12,3.5,6.72
2017,10,15,13,3.39,6.58
2017,10,15,14,3.3,6.51
2017,10,15,15,3.21,6.61
2017,10,15,16,3.2,6.92
2017,10,15,17,3.34,7.24
2017,10,15,18,3.56,7.53
2017,10,15,19,3.77,7.9
2017,10,15,20,3.82,7.93
2017,10,15,21,3.65,7.43
2017,10,15,22,3.69,7.8
2017,10,15,23,3.72,7.84
2017,10,16,0,3.38,6.78
2017,10,16,1,3.33,6.56
2017,10,16,2,3.36,6.66
2017,10,16,3,3.17,6.22
2017,10,16,4,3.13,5.91
2017,10,16,5,3.75,6.92
2017,10,16,6,3.71,6.71
2017,10,16,7,3.39,6.15
2017,10,16,8,3.35,6.08
2017,10,16,9,3.4,6.13
2017,10,16,10,3.38,5.98
2017,10,16,11,3.31,5.8
2017,10,16,12,3.21,5.67
2017,10,16,13,3.09,5.49
2017,10,16,14,3.04,5.47
2017,10,16,15,2.98,5.49
2017,10,16,16,2.66,5.05
2017,10,16,17,2.18,4.67
2017,10,16,18,2.14,4.53
2017,10,16,19,2.1,4.45
2017,10,16,20,2.05,4.35
2017,10,16,21,2.04,4.28
2017,10,16,22,1.95,4.21
2017,10,16,23,1.79,4
2017,10,17,0,1.56,3.91
2017,10,17,1,1.53,4.02
2017,10,17,2,1.3,3.87
2017,10,17,3,1.32,3.8
2017,10,17,4,1.28,3.61
2017,10,17,5,1.13,3.22
2017,10,17,6,1.2,3.05
2017,10,17,7,1.2,1.92
2017,10,17,8,1.15,1.92
2017,10,17,9,1.21,1.97
2017,10,17,10,1.36,2.25
2017,10,17,11,1.51,2.54
2017,10,17,12,1.73,2.96
2017,10,17,13,2.02,3.54
2017,10,17,14,2.24,4.07
2017,10,17,15,2.24,4.24
2017,10,17,16,1.54,4.13
2017,10,17,17,1.52,4.94
2017,10,17,18,1.68,5.7
2017,10,17,19,2.09,5.29
2017,10,17,20,1.86,4.75
2017,10,17,21,1.74,4.57
2017,10,17,22,1.79,4.64
2017,10,17,23,1.86,4.71
2017,10,18,0,1.98,4.78
2017,10,18,1,2.09,4.9
2017,10,18,2,2.13,4.88
2017,10,18,3,2.14,4.9
2017,10,18,4,2.15,4.95
2017,10,18,5,2.15,4.93
2017,10,18,6,2.05,4.67
2017,10,18,7,1.9,3.28
2017,10,18,8,1.85,3.23
2017,10,18,9,1.99,3.54
2017,10,18,10,1.86,3.33
2017,10,18,11,1.82,3.32
2017,10,18,12,1.74,3.13
2017,10,18,13,1.6,2.89
2017,10,18,14,1.49,2.74
2017,10,18,15,1.19,2.54
2017,10,18,16,1.35,3.04
2017,10,18,17,2.29,3.76
2017,10,18,18,2.4,4
2017,10,18,19,2.45,4.14
2017,10,18,20,2.52,4.35
2017,10,18,21,2.59,4.78
2017,10,18,22,2.53,5.07
2017,10,18,23,2.49,5.11
2017,10,19,0,2.48,4.99
2017,10,19,1,2.46,4.81
2017,10,19,2,2.45,4.74
2017,10,19,3,2.45,4.79
2017,10,19,4,1.86,5.09
2017,10,19,5,1.83,5.52
2017,10,19,6,1.79,5.95
2017,10,19,7,1.93,3.96
2017,10,19,8,1.64,2.69
2017,10,19,9,2.21,4.32
2017,10,19,10,2.92,5.63
2017,10,19,11,3.12,6.02
2017,10,19,12,3.2,6.18
2017,10,19,13,2.99,5.98
2017,10,19,14,2.91,5.95
2017,10,19,15,2.82,6.12
2017,10,19,16,2.76,6.64
2017,10,19,17,2.78,6.88
2017,10,19,18,2.87,6.8
2017,10,19,19,2.98,6.82
2017,10,19,20,3.01,6.71
2017,10,19,21,3.03,6.64
2017,10,19,22,3.03,6.6
2017,10,19,23,2.91,6.27
2017,10,20,0,2.8,5.96
2017,10,20,1,2.46,5.07
2017,10,20,2,2.23,4.98
2017,10,20,3,2.12,4.76
2017,10,20,4,2,4.7
2017,10,20,5,2.03,4.6
2017,10,20,6,2.07,4.46
2017,10,20,7,2.18,3.72
2017,10,20,8,2.64,4.94
2017,10,20,9,3.15,5.85
2017,10,20,10,3.3,6.09
2017,10,20,11,3.35,6.2
2017,10,20,12,3.4,6.3
2017,10,20,13,3.45,6.47
2017,10,20,14,3.4,6.54
2017,10,20,15,3.13,6.27
2017,10,20,16,2.66,6.04
2017,10,20,17,2.35,6
2017,10,20,18,1.78,5.28
2017,10,20,19,1.61,5.22
2017,10,20,20,1.64,5.24
2017,10,20,21,1.62,5.11
2017,10,20,22,1.6,5.05
2017,10,20,23,1.7,5.13
2017,10,21,0,1.63,5.11
2017,10,21,1,1.48,5.04
2017,10,21,2,1.47,5.08
2017,10,21,3,1.58,5.21
2017,10,21,4,1.62,5.38
2017,10,21,5,1.63,5.53
2017,10,21,6,1.68,5.69
2017,10,21,7,1.97,4
2017,10,21,8,1.56,2.45
2017,10,21,9,1.82,3.27
2017,10,21,10,2.08,3.72
2017,10,21,11,2.02,3.61
2017,10,21,12,2.03,3.65
2017,10,21,13,2.05,3.76
2017,10,21,14,1.91,3.62
2017,10,21,15,1.26,3.09
2017,10,21,16,1.17,3.8
2017,10,21,17,1.47,4.51
2017,10,21,18,1.52,4.77
2017,10,21,19,1.53,4.84
2017,10,21,20,1.53,4.59
2017,10,21,21,1.56,4.36
2017,10,21,22,2.23,3.98
2017,10,21,23,2.11,3.46
2017,10,22,0,1.91,2.89
2017,10,22,1,1.58,2.27
2017,10,22,2,1.15,1.56
2017,10,22,3,0.54,0.67
2017,10,22,4,0.49,0.65
2017,10,22,5,1.01,1.36
2017,10,22,6,1.3,1.81
2017,10,22,7,1.31,2.14
2017,10,22,8,0.91,2.04
2017,10,22,9,1.03,1.71
2017,10,22,10,1.29,2.13
2017,10,22,11,1.61,2.73
2017,10,22,12,1.92,3.32
2017,10,22,13,2.11,3.78
2017,10,22,14,2,3.69
2017,10,22,15,1.55,3.47
2017,10,22,16,1.43,4.67
2017,10,22,17,1.69,5.66
2017,10,22,18,1.92,5.2
2017,10,22,19,1.89,4.51
2017,10,22,20,1.77,4.23
2017,10,22,21,1.61,3.97
2017,10,22,22,1.35,4.06
2017,10,22,23,1.34,4.16
2017,10,23,0,1.6,3.78
2017,10,23,1,1.51,3.28
2017,10,23,2,1.32,3.61
2017,10,23,3,1.7,3.58
2017,10,23,4,1.75,3.17
2017,10,23,5,1.25,3.33
2017,10,23,6,1.32,4.03
2017,10,23,7,1.69,3.02
2017,10,23,8,1.63,2.88
2017,10,23,9,2.14,3.96
2017,10,23,10,2.28,4.19
2017,10,23,11,2.39,4.46
2017,10,23,12,2.54,4.76
2017,10,23,13,2.62,4.97
2017,10,23,14,2.57,4.98
2017,10,23,15,2.21,4.42
2017,10,23,16,2.02,4.94
2017,10,23,17,2.18,5.39
2017,10,23,18,2.53,5.71
2017,10,23,19,2.54,5.65
2017,10,23,20,2.49,5.63
2017,10,23,21,2.56,5.51
2017,10,23,22,2.83,6.14
2017,10,23,23,3.02,6.52
2017,10,24,0,3.19,6.87
2017,10,24,1,3.39,7.11
2017,10,24,2,3.56,7.39
2017,10,24,3,3.82,7.74
2017,10,24,4,3.88,7.76
2017,10,24,5,3.96,7.9
2017,10,24,6,4.15,8.24
2017,10,24,7,4.2,8.32
2017,10,24,8,4.3,8.47
2017,10,24,9,4.45,8.6
2017,10,24,10,4.63,8.76
2017,10,24,11,4.87,9.38
2017,10,24,12,4.96,9.53
2017,10,24,13,4.88,9.44
2017,10,24,14,4.84,9.4
2017,10,24,15,4.72,9.24
2017,10,24,16,4.6,9.13
2017,10,24,17,4.47,9.02
2017,10,24,18,4.33,8.84
2017,10,24,19,4.18,8.55
2017,10,24,20,3.91,8.1
2017,10,24,21,3.49,7.19
2017,10,24,22,2.66,5.75
2017,10,24,23,1.4,3.98
2017,10,25,0,1.41,4.1
2017,10,25,1,1.86,4.86
2017,10,25,2,1.32,3.46
2017,10,25,3,0.63,1.71
2017,10,25,4,0.58,0.64
2017,10,25,5,0.5,0.44
2017,10,25,6,0.78,0.94
2017,10,25,7,0.54,1.12
2017,10,25,8,0.8,2.29
2017,10,25,9,1.08,2.42
2017,10,25,10,1.64,3.49
2017,10,25,11,2.12,3.98
2017,10,25,12,2.6,4.99
2017,10,25,13,2.07,4.16
2017,10,25,14,0.71,2.32
2017,10,25,15,0.75,2.06
2017,10,25,16,0.86,1.66
2017,10,25,17,0.95,1.36
2017,10,25,18,0.27,0.39
2017,10,25,19,0.63,0.89
2017,10,25,20,0.31,0.38
2017,10,25,21,0.71,0.98
2017,10,25,22,0.7,0.93
2017,10,25,23,0.78,1.2
2017,10,26,0,0.66,1.85
2017,10,26,1,1.18,2.74
2017,10,26,2,1.72,3.56
2017,10,26,3,2.34,4.43
2017,10,26,4,2.61,4.82
2017,10,26,5,2.45,4.46
2017,10,26,6,2.62,4.7
2017,10,26,7,2.75,5.07
2017,10,26,8,2.72,5.01
2017,10,26,9,2.84,5.19
2017,10,26,10,3.3,5.96
2017,10,26,11,3.36,6.23
2017,10,26,12,3.81,6.93
2017,10,26,13,3.59,6.71
2017,10,26,14,2.99,5.52
2017,10,26,15,2.65,5.08
2017,10,26,16,2.81,5.43
2017,10,26,17,3.01,5.67
2017,10,26,18,3.24,5.76
2017,10,26,19,3.05,5.31
2017,10,26,20,3.03,5.23
2017,10,26,21,3.07,5.26
2017,10,26,22,3.01,5.34
2017,10,26,23,2.83,5.22
2017,10,27,0,2.77,5.15
2017,10,27,1,2.81,5.26
2017,10,27,2,2.68,5.04
2017,10,27,3,2.58,4.89
2017,10,27,4,2.55,4.87
2017,10,27,5,2.53,4.83
2017,10,27,6,2.42,4.62
2017,10,27,7,2.51,4.69
2017,10,27,8,2.87,5.38
2017,10,27,9,2.98,5.39
2017,10,27,10,2.79,4.94
2017,10,27,11,2.56,4.51
2017,10,27,12,2.33,4.12
2017,10,27,13,2.12,3.77
2017,10,27,14,1.9,3.44
2017,10,27,15,1.39,2.75
2017,10,27,16,1.27,2.52
2017,10,27,17,1.78,2.64
2017,10,27,18,2.02,3.12
2017,10,27,19,2.27,3.81
2017,10,27,20,2.33,4.36
2017,10,27,21,1.83,4.69
2017,10,27,22,1.51,4.65
2017,10,27,23,1.45,4.36
2017,10,28,0,1.81,4.07
2017,10,28,1,2.04,4
2017,10,28,2,2,4.13
2017,10,28,3,1.41,4.18
2017,10,28,4,1.29,4.25
2017,10,28,5,1.3,4.32
2017,10,28,6,1.43,4.53
2017,10,28,7,1.67,3.46
2017,10,28,8,1.53,2.23
2017,10,28,9,2.04,3.68
2017,10,28,10,2.57,4.71
2017,10,28,11,2.9,5.37
2017,10,28,12,3.05,5.76
2017,10,28,13,3.09,5.91
2017,10,28,14,2.96,5.82
2017,10,28,15,2.65,5.64
2017,10,28,16,2.42,5.89
2017,10,28,17,2.43,5.88
2017,10,28,18,2.44,5.74
2017,10,28,19,2.32,5.45
2017,10,28,20,2.19,5.32
2017,10,28,21,2.15,5.22
2017,10,28,22,2.22,5.21
2017,10,28,23,2.22,5.19
2017,10,29,0,1.96,4.91
2017,10,29,1,1.59,4.66
2017,10,29,2,1.42,4.58
2017,10,29,3,1.36,4.37
2017,10,29,4,1.63,4.28
2017,10,29,5,1.7,4
2017,10,29,6,1.92,4.09
2017,10,29,7,2.2,4.43
2017,10,29,8,2.27,4.4
2017,10,29,9,2.46,4.42
2017,10,29,10,3.12,5.7
2017,10,29,11,3.92,7.44
2017,10,29,12,3.95,7.38
2017,10,29,13,3.97,7.35
2017,10,29,14,4.06,7.49
2017,10,29,15,4.03,7.44
2017,10,29,16,3.96,7.45
2017,10,29,17,4.13,7.92
2017,10,29,18,4.23,8.22
2017,10,29,19,4.07,7.87
2017,10,29,20,4.34,8.58
2017,10,29,21,5.09,10.05
2017,10,29,22,5.42,10.77
2017,10,29,23,6.45,12.84
2017,10,30,0,7.67,15.11
2017,10,30,1,7.48,14.38
2017,10,30,2,6.49,12.27
2017,10,30,3,5.38,10.31
2017,10,30,4,4.33,8.65
2017,10,30,5,3.23,6.85
2017,10,30,6,2.41,5.37
2017,10,30,7,2.76,5.5
2017,10,30,8,3.78,6.92
2017,10,30,9,4.53,7.99
2017,10,30,10,4.61,8.23
2017,10,30,11,4.69,8.67
2017,10,30,12,5,9.34
2017,10,30,13,5.16,9.72
2017,10,30,14,5.13,9.71
2017,10,30,15,4.65,8.97
2017,10,30,16,3.81,7.66
2017,10,30,17,3.2,6.82
2017,10,30,18,2.97,6.47
2017,10,30,19,3.07,6.68
2017,10,30,20,3.23,6.94
2017,10,30,21,3.4,7.23
2017,10,30,22,3.35,7.2
2017,10,30,23,3.25,7.01
2017,10,31,0,3.14,6.83
2017,10,31,1,2.99,6.58
2017,10,31,2,2.9,6.41
2017,10,31,3,2.83,6.24
2017,10,31,4,2.82,6.08
2017,10,31,5,2.78,5.99
2017,10,31,6,2.72,5.86
2017,10,31,7,2.67,5.32
2017,10,31,8,2.9,5.59
2017,10,31,9,3.32,6.29
2017,10,31,10,3.55,6.65
2017,10,31,11,3.8,7.15
2017,10,31,12,4.01,7.54
2017,10,31,13,3.96,7.5
2017,10,31,14,3.62,6.93
2017,10,31,15,3.15,6.16
2017,10,31,16,2.86,6.04
2017,10,31,17,2.64,5.89
2017,10,31,18,2.57,5.66
2017,10,31,19,2.46,5.39
2017,10,31,20,2.34,5.11
2017,10,31,21,2.1,4.53
2017,10,31,22,1.64,4.04
2017,10,31,23,1.63,3.77
2017,11,1,0,1.5,3.33
2017,11,1,1,1.18,3.05
2017,11,1,2,0.95,2.97
2017,11,1,3,0.96,2.99
2017,11,1,4,1.4,2.83
2017,11,1,5,1.01,2.85
2017,11,1,6,0.86,2.56
2017,11,1,7,0.99,2.19
2017,11,1,8,1.16,2.06
2017,11,1,9,1.51,2.67
2017,11,1,10,1.67,2.97
2017,11,1,11,1.75,3.09
2017,11,1,12,1.73,3.05
2017,11,1,13,1.69,3
2017,11,1,14,1.69,3.01
2017,11,1,15,1.43,2.56
2017,11,1,16,1.02,3.19
2017,11,1,17,1.31,4.2
2017,11,1,18,1.55,3.8
2017,11,1,19,1.57,3.31
2017,11,1,20,1.48,2.99
2017,11,1,21,1.5,2.92
2017,11,1,22,1.59,3.03
2017,11,1,23,1.58,3.04
2017,11,2,0,1.64,3.21
2017,11,2,1,1.87,3.72
2017,11,2,2,2.17,4.56
2017,11,2,3,2.3,4.83
2017,11,2,4,2.35,4.76
2017,11,2,5,2.59,5.35
2017,11,2,6,2.8,5.7
2017,11,2,7,2.58,5.3
2017,11,2,8,2.56,5.17
2017,11,2,9,2.53,5.02
2017,11,2,10,2.43,4.73
2017,11,2,11,2.36,4.44
2017,11,2,12,2.39,4.38
2017,11,2,13,2.65,5.04
2017,11,2,14,2.5,4.91
2017,11,2,15,2.11,4.9
2017,11,2,16,1.86,5.65
2017,11,2,17,2.19,5.83
2017,11,2,18,2.36,5.89
2017,11,2,19,2.45,5.9
2017,11,2,20,2.67,6.33
2017,11,2,21,2.89,6.59
2017,11,2,22,2.99,6.69
2017,11,2,23,3.04,6.78
2017,11,3,0,3.03,6.88
2017,11,3,1,3.01,6.86
2017,11,3,2,2.93,6.7
2017,11,3,3,2.83,6.52
2017,11,3,4,2.69,6.18
2017,11,3,5,2.69,6.22
2017,11,3,6,2.81,6.31
2017,11,3,7,2.84,6.13
2017,11,3,8,2.85,6.22
2017,11,3,9,2.57,5.36
2017,11,3,10,2.79,5.49
2017,11,3,11,2.93,5.91
2017,11,3,12,3.05,5.93
2017,11,3,13,3.31,6.31
2017,11,3,14,3.61,6.87
2017,11,3,15,3.7,7.07
2017,11,3,16,3.93,7.68
2017,11,3,17,4.31,8.35
2017,11,3,18,4.19,8.09
2017,11,3,19,3.79,7.44
2017,11,3,20,3.49,6.92
2017,11,3,21,3.43,6.78
2017,11,3,22,3.3,6.54
2017,11,3,23,2.99,6.01
2017,11,4,0,2.67,5.53
2017,11,4,1,2.22,4.87
2017,11,4,2,1.72,4.13
2017,11,4,3,1.13,3.38
2017,11,4,4,1.02,2.87
2017,11,4,5,1.32,3.45
2017,11,4,6,1.38,3.34
2017,11,4,7,1.61,2.94
2017,11,4,8,1.93,3.25
2017,11,4,9,2,3.3
2017,11,4,10,1.87,3.04
2017,11,4,11,1.57,2.5
2017,11,4,12,1.27,1.99
2017,11,4,13,1.05,1.63
2017,11,4,14,0.73,1.15
2017,11,4,15,0.57,1.22
2017,11,4,16,1.13,1.94
2017,11,4,17,1.39,3.02
2017,11,4,18,1.21,3.87
